Unique Data Identification,Material Classification,,Commentary,,,Boundary,,,Quantity and Units,,,,,,Carbon sequestration (e.g. for Timber),,,Embodied Carbon,,Wider EN 15804 Impacts (Beyond scope of current ICE DB),,,,,,,,,,,,,,,,,,,,,,,Non-EN 15804 Impacts,,,,,,,,Data Quality,,,,,,,,,Statistical Analysis,,,,,,,,Version Control,,Misc,,,,,,,,,,User Editable Fields,,,,,,,,,,,,,
Unique ID,Material,Sub-material,Placeholder,ICE DB Name,Comments,Boundaries,Module D,Wider lifecycle notes,Quantity of declared unit,Units of declared unit,Weight per declared unit - kg,Density of material - kg per m3,Density range - low - kg per m3,Density Range - high - kg per m3,Carbon sequestration included?,Carbon Storage Amount (Kg CO2 per unit),Carbon Storage Notes,Embodied Carbon (kg CO2e per declared unit),Embodied Carbon per kg (kg CO2e per kg),Depletion potential of the stratospheric ozone layer. ODP kg CFC 11,Acidification potential of soil and water. AP kg SO2 equiv,Eutrophication potential. EP kg (PO4)3-,Formation potential of tropospheric ozone. POCP kg Ethene,Abiotic depletion potential (ADP-elements) for non-fossil resources kg Sb equiv,"Abiotic depletion potential (ADP-fossil fuels) for fossil resources MJ. net calorific
value",PERE Use of renewable primary energy excluding renewable primary energy used as raw materials - MJ,PERM Use of renewable primary energy resources used as raw materials - MJ,"PERT Total use of renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",PENRE Use of non-renewable primary energy excluding non-renewable primary energy used as raw materials - MJ,PENRM Use of non-renewable primary energy resources used as raw materials - MJ,"RENRT Total use of non-renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",Secondary Materials - kg,Use of renewable secondary fuels - MJ NCV,Use of non-renewable secondary fuels - MJ NCV,Net fresh water (inputs minus outputs)  - kg,Hazardous waste generated - kg,Non-hazardous waste generated - kg,Radioactive waste disposed - kg,Components for reuse - kg,Materials for recycling - kg,Materials for energy recovery - kg,Exported Energy - MJ,Renewable (biomass) - MJ,Renewable (solar. wind. hydroelectric. and geothermal) - MJ,Electricity Input (MJ/Kg),Non-renewable fossil - MJ,Non-renewable nuclear - MJ,Non-renewable material resources  - kg,Renewable material resources - kg,Smog creation potential - kg O₃ eq,DQI Method (Max 5),DQI Assurance  (Max 5),DQI Temporal  (Max 5),DQI Geographic  (Max 5),DQI Transparency  (Max 5),DQI Datapoint Total (Max 25),DQI Sample Size  - Only applicable to calculated averages (Max 10),DQI Total - %  (Max 100%),Placeholder,Statistical analysis available,Sample - data points,Average Embodied Carbon - kg CO2e per kg,St dev,Min,Max,Placeholder,Placeholder,ICE DB Version,Date last updated,"Fraction Recycled, if applicable",Custom mat field 1,Custom mat field 2,Custom mat field 3,Physical Form,Placeholder,Placeholder,Placeholder,Placeholder,Placeholder,User editable column heading 1,User editable column heading 2,User editable column heading 3,User editable column heading 4,User editable column heading 5,User editable column heading 6,User editable column heading 7,User editable column heading 8,User editable column heading 9,User editable column heading 10,,,,
b40d1968-471b-4749-82a5-df65a6a28c3d,Concrete,"Concrete, GEN 0",,Concrete GEN0 with 40% PFA cement,"Assumed 173 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2370,2370, , , , , ,123.9653233,0.0523, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.71,2.09,4.95,4.83,1.14,17.73,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,173 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
71673d5e-c8c7-4b35-a8d2-97940e887b03,Concrete,"Concrete, GEN 1",,Concrete GEN1 with 40% PFA cement,"Assumed 253 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2370,2370, , , , , ,167.7041599,0.0708, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.80,2.06,4.97,4.89,1.09,17.81,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,253 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
90a2620f-14c7-4b15-a0ce-dbb21adc47be,Concrete,"Concrete, GEN 2",,Concrete GEN 2 with 40% PFA cement,"Assumed 276 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2370,2370, , , , , ,180.2576952,0.0761, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.82,2.06,4.97,4.90,1.09,17.83,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,276 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
de5ab00e-f2b8-4656-bfb9-8b22bdaa0edf,Concrete,"Concrete, GEN 3",,Concrete GEN 3 with 40% PFA cement,"Assumed 299 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2370,2370, , , , , ,192.8327911,0.0814, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.05,4.97,4.90,1.08,17.84,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,299 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
903dca19-9803-4dbf-8175-c4da9448b3f3,Concrete,"Concrete, 20/25",,Concrete RC20/25 with 40% PFA cement,"Assumed 328 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,208.874795,0.0878, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.85,2.05,4.97,4.91,1.07,17.86,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,328 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
6ad2fe19-7339-4511-b501-3851e32b3fa2,Concrete,"Concrete, 25/30",,Concrete RC25/30 with 40% PFA cement,"Assumed 351 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,221.4646791,0.0931, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.86,2.05,4.97,4.92,1.07,17.87,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,351 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
8d471cad-9cc1-4c74-bc79-39f14b2d1ecf,Concrete,"Concrete, 28/35",,Concrete RC28/35 with 40% PFA cement,"Assumed 375 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,234.7558401,0.0986, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.87,2.04,4.98,4.92,1.06,17.88,N/A,72%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,375 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
455773f1-d526-4b02-992b-e6e0f9652b49,Concrete,"Concrete, 32/40",,Concrete RC32/40 with 40% PFA cement,"Assumed 420 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,259.2980961,0.1089, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.89,2.04,4.98,4.93,1.06,17.89,N/A,72%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,420 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
9e70bd0b-122a-465b-836f-bc8351d6bf1c,Concrete,"Concrete, 35/45",,Concrete RC35/45 with 40% PFA cement,"Assumed 449 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,274.7589355,0.1154, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.90,2.03,4.98,4.94,1.05,17.90,N/A,72%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,449 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
1a534518-9268-4af3-ba07-03236ac47ba7,Concrete,"Concrete, 40/50",,Concrete RC40/50 with 40% PFA cement,"Assumed 483 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,293.4569104,0.1233, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.90,2.03,4.98,4.94,1.05,17.91,N/A,72%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,483 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
47ae3a22-cf9f-4625-8e40-06d18b567297,Concrete,"Concrete, PAV 1",,Concrete PAV1 with 40% PFA cement,"Assumed 374 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,234.063691,0.0983, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.87,2.04,4.98,4.92,1.06,17.88,N/A,72%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,374 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
f6cf5dc0-4bcc-4681-be41-75255e172d64,Concrete,"Concrete, PAV 2",,Concrete PAV2 with 40% PFA cement,"Assumed 421 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,259.8547526,0.1092, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.89,2.04,4.98,4.93,1.06,17.89,N/A,72%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,421 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
6046818d-f56d-476d-abe6-b852f509e508,Concrete,"Concrete, GEN 0",,Concrete GEN0 with 25% GGBS cement,"Assumed 145 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2365,2365, , , , , ,130.2743555,0.0551, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.72,2.10,4.94,4.83,1.13,17.73,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,145 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
a3291faf-bf2a-48f5-9613-6c71be608c6e,Concrete,"Concrete, GEN 1",,Concrete GEN1 with 25% GGBS cement,"Assumed 310 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2365,2365, , , , , ,243.316899,0.1029, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.88,2.05,4.97,4.92,1.06,17.87,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,310 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
8207d167-0d67-497a-bd0a-6ee66a959482,Concrete,"Concrete, GEN 2",,Concrete GEN 2 with 25% GGBS cement,"Assumed 234 kg total cementitious content per m3 concrete. Estimated from ICE Cement, Mortar, Concrete model with an estimate of realistic cement contents, not minimum cement contents. More cement is often added into a mixture, e.g. to cure quicker. Concrete has a wide variation of cement contents for the same strength class of concrete. This adds additional uncertainty to this data by strength class. There is no substitute for finding out the actual cement content used in a mixture (not specified min cement content - actual cement content used by the contractor). The cement content for your mixture at this strength class might be a very different value than assumed here.","Cradle to gate, A1-3",, ,1,m3,2360,2360, , , , , ,191.6201794,0.0812, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.83,2.07,4.96,4.89,1.08,17.83,N/A,71%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,234 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
